1 input_1.asc: UAV Cruise and satellite targeting Mar 14 2025 13:55:26
  0  0 50
time            mach_c1         lonx_c1         latx_c1         alt_c1          
dvbe_c1         psivgx_c1       thtvgx_c1       SBEG1_c1        SBEG2_c1        
SBEG3_c1        VBEG1_c1        VBEG2_c1        VBEG3_c1        SBII1_c1        
SBII2_c1        SBII3_c1        thrust_c1       mach_t1         lonx_t1         
latx_t1         alt_t1          dvbe_t1         psivgx_t1       thtvgx_t1       
SBEG1_t1        SBEG2_t1        SBEG3_t1        VBEG1_t1        VBEG2_t1        
VBEG3_t1        SBII1_t1        SBII2_t1        SBII3_t1        mach_s1         
lonx_s1         latx_s1         alt_s1          dvbe_s1         psivgx_s1       
thtvgx_s1       SBEG1_s1        SBEG2_s1        SBEG3_s1        VBEG1_s1        
VBEG2_s1        VBEG3_s1        SBII1_s1        SBII2_s1        SBII3_s1        
11.0084         30.8604         500168          7699.61         45.5928         
0.12936         103185          104251          -167.594        5387.81         
5500.47         -17.3839        5.78823e+06     1.13433e+06     3.52455e+06     
19.5            0.681597        14.7446         35.4001         7000.66         
212.879         89.9568         -0.0127485      6.06418         4029.52         
-0.660229       0.160435        212.879         0.0473662       5.02579e+06     
1.33032e+06     3.69465e+06     1676.16         0.0294187       15.4017         
35.3012         100.014         9.99972         45.0026         0.00511074      
138.23          138.241         -0.0144245      7.07054         7.07119         
-0.000891968    5.0109e+06      1.38806e+06     3.68169e+06     26.1334         
11.0352         30.8829         500176          7699.6          45.6087         
0.132714        105879          107001          -176.399        5386.28         
5501.96         -17.8345        5.78631e+06     1.13697e+06     3.52687e+06     
20              0.682751        14.7458         35.4001         7000.63         
213.239         89.959          -0.0206488      6.14248         4136.05         
-0.627814       0.152775        213.239         0.0768491       5.02571e+06     
1.3306e+06      3.69465e+06     1676.15         0.0294187       15.4018         
35.3013         100.015         9.99972         45.0027         0.0051557       
141.765         141.776         -0.0148725      7.07054         7.0712          
-0.000899814    5.01085e+06     1.38825e+06     3.6817e+06      26.1334         
11.0619         30.9053         500185          7699.58         45.6246         
0.136067        108571          109753          -185.429        5384.74         
5503.44         -18.2851        5.78439e+06     1.13962e+06     3.52918e+06     
20.5            0.683894        14.747          35.4001         7000.59         
213.596         89.9611         -0.0196901      6.21696         4242.76         
-0.588971       0.145144        213.596         0.0734038       5.02563e+06     
1.33089e+06     3.69465e+06     1676.14         0.0294187       15.4018         
35.3013         100.015         9.99972         45.0027         0.00520066      
145.301         145.312         -0.0153243      7.07054         7.0712          
-0.00090766     5.0108e+06      1.38844e+06     3.6817e+06      26.1333         
11.0886         30.9278         500195          7699.57         45.6405         
0.139421        111263          112505          -194.684        5383.19         
5504.92         -18.7358        5.78247e+06     1.14226e+06     3.53149e+06     
21              0.685026        14.7481         35.4001         7000.56         
213.949         89.9632         -0.0120314      6.28762         4349.64         
-0.558645       0.137508        213.949         0.0449266       5.02556e+06     
1.33118e+06     3.69465e+06     1676.13         0.0294187       15.4018         
35.3013         100.016         9.99972         45.0027         0.00524561      
148.836         148.848         -0.0157801      7.07054         7.0712          
-0.000915506    5.01074e+06     1.38862e+06     3.6817e+06      26.1333         
11.1154         30.9502         500204          7699.55         45.6565         
0.142775        113954          115258          -204.164        5381.65         
5506.41         -19.1864        5.78054e+06     1.14491e+06     3.53381e+06     
21.5            0.686151        14.7493         35.4001         7000.55         
214.3           89.9653         -0.00185364     6.35446         4456.71         
-0.545639       0.129858        214.3           0.00693307      5.02548e+06     
1.33146e+06     3.69465e+06     1676.12         0.0294187       15.4019         
35.3014         100.016         9.99972         45.0027         0.00529057      
152.371         152.383         -0.0162398      7.07053         7.0712          
-0.000923353    5.01069e+06     1.38881e+06     3.68171e+06     26.1332         
11.1422         30.9727         500214          7699.53         45.6724         
0.146128        116645          118011          -213.87         5380.1          
5507.9          -19.637         5.77861e+06     1.14755e+06     3.53612e+06     
22              0.687277        14.7505         35.4001         7000.55         
214.652         89.9674         0.00659492      6.41748         4563.94         
-0.550615       0.122206        214.652         -0.0247071      5.02541e+06     
1.33175e+06     3.69465e+06     1676.11         0.0294187       15.4019         
35.3014         100.017         9.99972         45.0027         0.00533553      
155.907         155.919         -0.0167035      7.07053         7.07121         
-0.000931199    5.01064e+06     1.38899e+06     3.68171e+06     26.1331         
11.169          30.9951         500224          7699.52         45.6884         
0.149482        119335          120765          -223.801        5378.56         
5509.38         -20.0876        5.77669e+06     1.1502e+06      3.53843e+06     
22.5            0.688408        14.7517         35.4001         7000.57         
215.006         89.9695         0.010575        6.47667         4671.36         
-0.567507       0.114579        215.006         -0.0396834      5.02533e+06     
1.33204e+06     3.69465e+06     1676.1          0.0294187       15.402          
35.3014         100.017         9.99972         45.0028         0.00538048      
159.442         159.454         -0.017171       7.07053         7.07121         
-0.000939045    5.01058e+06     1.38918e+06     3.68171e+06     26.1331         
11.1958         31.0175         500234          7699.5          45.7044         
0.152835        122023          123521          -233.958        5377.01         
5510.87         -20.5382        5.77475e+06     1.15284e+06     3.54074e+06     
23              0.689548        14.7529         35.4001         7000.59         
215.362         89.9715         0.00955157      6.53207         4778.95         
-0.587115       0.107005        215.362         -0.0359022      5.02525e+06     
1.33233e+06     3.69465e+06     1676.09         0.0294187       15.402          
35.3015         100.018         9.99972         45.0028         0.00542544      
162.977         162.99          -0.0176425      7.07053         7.07121         
-0.000946891    5.01053e+06     1.38936e+06     3.68171e+06     26.133          
11.2226         31.0399         500244          7699.49         45.7204         
0.156188        124712          126276          -244.339        5375.45         
5512.36         -20.9888        5.77282e+06     1.15548e+06     3.54305e+06     
23.5            0.690694        14.7541         35.4001         7000.6          
215.72          89.9736         0.00493515      6.58369         4886.72         
-0.60112        0.0995052       215.72          -0.018581       5.02518e+06     
1.33261e+06     3.69465e+06     1676.08         0.0294187       15.402          
35.3015         100.018         9.99972         45.0028         0.0054704       
166.512         166.526         -0.0181179      7.07052         7.07122         
-0.000954737    5.01048e+06     1.38955e+06     3.68172e+06     26.133          
11.2494         31.0623         500255          7699.47         45.7365         
0.159542        127399          129033          -254.947        5373.9          
5513.85         -21.4394        5.77089e+06     1.15813e+06     3.54536e+06     
24              0.691845        14.7553         35.4001         7000.6          
216.079         89.9756         -0.000837511    6.63158         4994.67         
-0.604958       0.0920848       216.079         0.0031585       5.0251e+06      
1.3329e+06      3.69465e+06     1676.07         0.0294187       15.4021         
35.3015         100.019         9.99972         45.0028         0.00551535      
170.048         170.061         -0.0185973      7.07052         7.07122         
-0.000962583    5.01042e+06     1.38973e+06     3.68172e+06     26.1329         
11.2763         31.0847         500266          7699.45         45.7525         
0.162895        130085          131790          -265.779        5372.34         
5515.35         -21.8899        5.76895e+06     1.16077e+06     3.54766e+06     
24.5            0.692997        14.7564         35.4001         7000.6          
216.439         89.9776         -0.00540965     6.67579         5102.8          
-0.598729       0.0847375       216.439         0.0204353       5.02502e+06     
1.33319e+06     3.69465e+06     1676.06         0.0294187       15.4021         
35.3016         100.019         9.99972         45.0029         0.00556031      
173.583         173.597         -0.0190805      7.07052         7.07122         
-0.00097043     5.01037e+06     1.38992e+06     3.68172e+06     26.1329         
11.3031         31.1071         500277          7699.43         45.7686         
0.166248        132771          134548          -276.836        5370.78         
5516.84         -22.3405        5.76702e+06     1.16341e+06     3.54997e+06     
25              0.694146        14.7576         35.4001         7000.59         
216.797         89.9795         -0.00735226     6.71633         5211.11         
-0.586207       0.0774491       216.797         0.0278197       5.02495e+06     
1.33348e+06     3.69465e+06     1676.05         0.0294187       15.4022         
35.3016         100.02          9.99972         45.0029         0.00560526      
177.118         177.132         -0.0195677      7.07051         7.07122         
-0.000978276    5.01031e+06     1.39011e+06     3.68173e+06     26.1328         
11.33           31.1295         500288          7699.42         45.7847         
0.169602        135456          137307          -288.119        5369.22         
5518.33         -22.7911        5.76508e+06     1.16605e+06     3.55227e+06     
25.5            0.695291        14.7588         35.4001         7000.57         
217.155         89.9815         -0.00649577     6.75324         5319.6          
-0.572705       0.0702046       217.155         0.0246194       5.02487e+06     
1.33376e+06     3.69465e+06     1676.04         0.0294187       15.4022         
35.3016         100.02          9.99972         45.0029         0.00565022      
180.653         180.668         -0.0200588      7.07051         7.07123         
-0.000986122    5.01026e+06     1.39029e+06     3.68173e+06     26.1327         
11.3569         31.1519         500300          7699.4          45.8008         
0.172955        138140          140067          -299.628        5367.65         
5519.83         -23.2416        5.76313e+06     1.16869e+06     3.55458e+06     
26              0.696434        14.76           35.4001         7000.56         
217.512         89.9834         -0.00373071     6.78654         5428.26         
-0.562814       0.0629946       217.512         0.0141629       5.0248e+06      
1.33405e+06     3.69465e+06     1676.03         0.0294187       15.4022         
35.3017         100.021         9.99972         45.0029         0.00569518      
184.189         184.204         -0.0205538      7.07051         7.07123         
-0.000993968    5.01021e+06     1.39048e+06     3.68173e+06     26.1327         
11.3838         31.1743         500311          7699.38         45.8169         
0.176308        140824          142827          -311.361        5366.09         
5521.32         -23.6921        5.76119e+06     1.17133e+06     3.55688e+06     
26.5            0.697576        14.7612         35.4001         7000.56         
217.868         89.9853         -0.000461188    6.81624         5537.11         
-0.558867       0.0558182       217.868         0.00175368      5.02472e+06     
1.33434e+06     3.69465e+06     1676.02         0.0294187       15.4023         
35.3017         100.021         9.99972         45.0029         0.00574013      
187.724         187.739         -0.0210527      7.07051         7.07123         
